unit_id,time,location,size,sales,ads
49,2020-01-20,LA,small,53455.11033890926,ad 0
49,2020-01-21,LA,small,27787.686912218218,ad 0
49,2020-01-22,LA,small,42605.3443268091,ad 0
49,2020-01-23,LA,small,37264.76055976188,ad 0
49,2020-01-24,LA,small,46593.67621528835,ad 0
49,2020-01-25,LA,small,47145.5912579915,ad 0
49,2020-01-26,LA,small,37723.60696988915,ad 0
49,2020-01-27,LA,small,39469.237744978695,ad 0
49,2020-01-28,LA,small,42222.48653468004,ad 0
49,2020-01-29,LA,small,32844.66540648475,ad 0
49,2020-01-30,LA,small,34301.69770072759,ad 0
49,2020-01-31,LA,small,29644.202201588872,ad 0
49,2020-02-01,LA,small,44365.97308284521,ad 0
49,2020-02-02,LA,small,67989.81633259126,ad 0
49,2020-02-03,LA,small,59412.99353832692,ad 0
49,2020-02-04,LA,small,61216.99233664102,ad 0
49,2020-02-05,LA,small,30862.463553446236,ad 0
49,2020-02-06,LA,small,33988.47496356902,ad 0
49,2020-02-07,LA,small,24159.54367034733,ad 0
49,2020-02-08,LA,small,43097.74262786577,ad 0
49,2020-02-09,LA,small,55388.262948898424,ad 0
49,2020-02-10,LA,small,38079.60720890986,ad 0
49,2020-02-11,LA,small,47474.19986613696,ad 0
49,2020-02-12,LA,small,45461.29472152059,ad 0
49,2020-02-13,LA,small,36031.731746079466,ad 0
49,2020-02-14,LA,small,23931.572170662505,ad 0
49,2020-02-15,LA,small,31908.452241160114,ad 0
49,2020-02-16,LA,small,42484.478343388706,ad 0
49,2020-02-17,LA,small,41867.454955314635,ad 0
49,2020-02-18,LA,small,51474.47093289411,ad 0
49,2020-02-19,LA,small,65780.1391397917,ad 0
50,2020-01-01,LA,large,56913.45136888628,ad 2
50,2020-01-02,LA,large,57398.70482838829,ad 2
50,2020-01-03,LA,large,53594.79071143342,ad 2
50,2020-01-04,LA,large,42527.66011793365,ad 2
50,2020-01-05,LA,large,35405.24683221691,ad 2
50,2020-01-06,LA,large,36547.87195525867,ad 2
50,2020-01-07,LA,large,46256.456149828344,ad 2
50,2020-01-08,LA,large,55511.256274425155,ad 2
50,2020-01-09,LA,large,63095.14548560799,ad 2
50,2020-01-10,LA,large,58767.160429039344,ad 2
50,2020-01-11,LA,large,39719.40130424351,ad 0
50,2020-01-12,LA,large,47561.91026370302,ad 0
50,2020-01-13,LA,large,29849.252872518035,ad 0
50,2020-01-14,LA,large,47308.325091218736,ad 0
50,2020-01-15,LA,large,55816.0778728036,ad 0
50,2020-01-16,LA,large,44958.7637963314,ad 0
50,2020-01-17,LA,large,54811.86568474512,ad 0
50,2020-01-18,LA,large,51195.27193695918,ad 0
50,2020-01-19,LA,large,51251.434741968245,ad 0
50,2020-01-20,LA,large,26744.448489127048,ad 0
50,2020-01-21,LA,large,37484.55484472423,ad 0
50,2020-01-22,LA,large,29578.498571852902,ad 0
50,2020-01-23,LA,large,29856.648976090328,ad 0
50,2020-01-24,LA,large,37678.27413729114,ad 0
50,2020-01-25,LA,large,43469.62368875508,ad 0
50,2020-01-26,LA,large,50320.01219712967,ad 0
50,2020-01-27,LA,large,38448.57382760789,ad 0
50,2020-01-28,LA,large,23499.8441567197,ad 0
50,2020-01-29,LA,large,39888.564630788846,ad 0
50,2020-01-30,LA,large,30576.51825980254,ad 0
50,2020-01-31,LA,large,47385.951948696915,ad 0
50,2020-02-01,LA,large,52975.33684951695,ad 0
50,2020-02-02,LA,large,48290.65553205399,ad 0
50,2020-02-03,LA,large,45678.11186800438,ad 0
50,2020-02-04,LA,large,39914.52055990904,ad 0
50,2020-02-05,LA,large,29839.500330344184,ad 0
50,2020-02-06,LA,large,43201.8618535074,ad 0
50,2020-02-07,LA,large,44570.11878455563,ad 0
50,2020-02-08,LA,large,46984.099229608335,ad 0
50,2020-02-09,LA,large,35417.72419407211,ad 0
50,2020-02-10,LA,large,39840.67999704213,ad 0
50,2020-02-11,LA,large,46556.61070828238,ad 0
50,2020-02-12,LA,large,51272.76537216236,ad 0
50,2020-02-13,LA,large,40665.76187234214,ad 0
50,2020-02-14,LA,large,40919.14073828586,ad 0
50,2020-02-15,LA,large,46984.68647848254,ad 0
50,2020-02-16,LA,large,31081.649853795323,ad 0
50,2020-02-17,LA,large,44430.659048747606,ad 0
50,2020-02-18,LA,large,50516.47821439123,ad 0
50,2020-02-19,LA,large,54962.01981761242,ad 0
51,2020-01-01,Boston,medium,48059.748967716994,ad 2
51,2020-01-02,Boston,medium,48433.119579782695,ad 2
51,2020-01-03,Boston,medium,46651.06865283672,ad 2
51,2020-01-04,Boston,medium,41050.489824916665,ad 2
51,2020-01-05,Boston,medium,37302.09798315319,ad 2
51,2020-01-06,Boston,medium,37866.28480609268,ad 2
51,2020-01-07,Boston,medium,42916.62985962945,ad 2
51,2020-01-08,Boston,medium,47561.868019579575,ad 2
51,2020-01-09,Boston,medium,51508.370572128435,ad 2
51,2020-01-10,Boston,medium,49122.78636991772,ad 2
51,2020-01-11,Boston,medium,73227.41961176174,ad 1
51,2020-01-12,Boston,medium,57928.16320389503,ad 1
51,2020-01-13,Boston,medium,54550.17303918161,ad 1
51,2020-01-14,Boston,medium,66289.3443649382,ad 1
51,2020-01-15,Boston,medium,54880.12998384938,ad 1
51,2020-01-16,Boston,medium,74721.62578464107,ad 1
51,2020-01-17,Boston,medium,67746.50065575088,ad 1
51,2020-01-18,Boston,medium,63290.27007681309,ad 1
51,2020-01-19,Boston,medium,63410.94659036251,ad 1
51,2020-01-20,Boston,medium,56962.58503051584,ad 1
51,2020-01-21,Boston,medium,42818.90780161239,ad 1
51,2020-01-22,Boston,medium,62188.7788665036,ad 1
51,2020-01-23,Boston,medium,55890.59890436798,ad 1
51,2020-01-24,Boston,medium,52041.62798449947,ad 1
51,2020-01-25,Boston,medium,63370.60508226743,ad 1
51,2020-01-26,Boston,medium,65649.28938680213,ad 1
51,2020-01-27,Boston,medium,62265.64986225754,ad 1
51,2020-01-28,Boston,medium,62548.53797159287,ad 1
51,2020-01-29,Boston,medium,46888.03823413666,ad 1
51,2020-01-30,Boston,medium,52853.628291668356,ad 1
51,2020-01-31,Boston,medium,43781.81884478672,ad 1
51,2020-02-01,Boston,medium,55564.55492960865,ad 1
51,2020-02-02,Boston,medium,62376.12165222289,ad 1
51,2020-02-03,Boston,medium,69667.18533548852,ad 1
51,2020-02-04,Boston,medium,44765.04073294467,ad 1
51,2020-02-05,Boston,medium,57377.37591583022,ad 1
51,2020-02-06,Boston,medium,35336.337861862456,ad 1
51,2020-02-07,Boston,medium,55969.61460348088,ad 1
51,2020-02-08,Boston,medium,39633.58968146882,ad 1
51,2020-02-09,Boston,medium,70375.1506968111,ad 1
51,2020-02-10,Boston,medium,62767.715328693674,ad 1
51,2020-02-11,Boston,medium,71755.76168639466,ad 1
51,2020-02-12,Boston,medium,59001.36829825103,ad 1
51,2020-02-13,Boston,medium,63955.918870073714,ad 1
51,2020-02-14,Boston,medium,50954.44071556996,ad 1
51,2020-02-15,Boston,medium,55574.16714542412,ad 1
51,2020-02-16,Boston,medium,50998.33134905018,ad 1
51,2020-02-17,Boston,medium,53890.130033483074,ad 1
51,2020-02-18,Boston,medium,61486.87257892994,ad 1
51,2020-02-19,Boston,medium,70612.57828243542,ad 1
52,2020-01-01,Boston,medium,40838.85887145238,ad 2
52,2020-01-02,Boston,medium,41193.528035212876,ad 2
52,2020-01-03,Boston,medium,41205.329335115246,ad 2
52,2020-01-04,Boston,medium,40225.40702977733,ad 2
52,2020-01-05,Boston,medium,39243.423649617056,ad 2
52,2020-01-06,Boston,medium,39310.34262555145,ad 2
52,2020-01-07,Boston,medium,40504.74971136787,ad 2
52,2020-01-08,Boston,medium,41231.03304891965,ad 2
52,2020-01-09,Boston,medium,42167.487965299755,ad 2
52,2020-01-10,Boston,medium,41307.751715035134,ad 2
52,2020-01-11,Boston,medium,59002.272120918744,ad 1
52,2020-01-12,Boston,medium,57358.9836168887,ad 1
52,2020-01-13,Boston,medium,58172.195949632376,ad 1
52,2020-01-14,Boston,medium,74434.04897688223,ad 1
52,2020-01-15,Boston,medium,71067.30805685732,ad 1
52,2020-01-16,Boston,medium,64182.79532908807,ad 1
52,2020-01-17,Boston,medium,58830.97630668906,ad 1
52,2020-01-18,Boston,medium,54231.54417088758,ad 1
52,2020-01-19,Boston,medium,65812.9327293428,ad 1
52,2020-01-20,Boston,medium,68546.28893064977,ad 1
52,2020-01-21,Boston,medium,58013.39897666025,ad 1
52,2020-01-22,Boston,medium,27524.690673862697,ad 1
52,2020-01-23,Boston,medium,66938.76012183834,ad 1
52,2020-01-24,Boston,medium,53098.11463979825,ad 1
52,2020-01-25,Boston,medium,55798.353493264185,ad 1
52,2020-01-26,Boston,medium,54149.84093822295,ad 1
52,2020-01-27,Boston,medium,73422.74992437578,ad 1
52,2020-01-28,Boston,medium,59257.31561076063,ad 1
52,2020-01-29,Boston,medium,83560.51050055448,ad 1
52,2020-01-30,Boston,medium,58809.97102458467,ad 1
52,2020-01-31,Boston,medium,63075.12576543125,ad 1
52,2020-02-01,Boston,medium,50571.40270852178,ad 1
52,2020-02-02,Boston,medium,50698.393458379716,ad 1
52,2020-02-03,Boston,medium,65653.54253574314,ad 1
52,2020-02-04,Boston,medium,64572.42036037267,ad 1
52,2020-02-05,Boston,medium,61943.4699461692,ad 1
52,2020-02-06,Boston,medium,69997.93279037016,ad 1
52,2020-02-07,Boston,medium,48207.20951749726,ad 1
52,2020-02-08,Boston,medium,48719.483610338866,ad 1
52,2020-02-09,Boston,medium,62365.67646587103,ad 1
52,2020-02-10,Boston,medium,50248.63930261014,ad 1
52,2020-02-11,Boston,medium,66010.55560336137,ad 1
52,2020-02-12,Boston,medium,53917.75202218302,ad 1
52,2020-02-13,Boston,medium,42540.21752682945,ad 1
52,2020-02-14,Boston,medium,63604.84332762436,ad 1
52,2020-02-15,Boston,medium,50384.537002817226,ad 1
52,2020-02-16,Boston,medium,58454.52063470915,ad 1
52,2020-02-17,Boston,medium,54926.245592346284,ad 1
52,2020-02-18,Boston,medium,71085.14889723135,ad 1
52,2020-02-19,Boston,medium,47748.234259131816,ad 1
53,2020-01-01,LA,small,62241.49212234154,ad 2
53,2020-01-02,LA,small,61512.892626314395,ad 2
53,2020-01-03,LA,small,53933.97486062198,ad 2
53,2020-01-04,LA,small,36711.76714403949,ad 2
53,2020-01-05,LA,small,27300.56988807873,ad 2
53,2020-01-06,LA,small,29241.722575653796,ad 2
53,2020-01-07,LA,small,42756.26137815748,ad 2
53,2020-01-08,LA,small,57601.68704175146,ad 2
53,2020-01-09,LA,small,68142.23286881609,ad 2
53,2020-01-10,LA,small,63675.48091181549,ad 2
53,2020-01-11,LA,small,52638.43424300859,ad 2
53,2020-01-12,LA,small,37229.5741740017,ad 2
53,2020-01-13,LA,small,30346.35508394737,ad 2
53,2020-01-14,LA,small,30452.354197709785,ad 2
53,2020-01-15,LA,small,45495.92773493669,ad 2
53,2020-01-16,LA,small,53228.48096389487,ad 2
53,2020-01-17,LA,small,66370.56436764654,ad 2
53,2020-01-18,LA,small,61362.06701520001,ad 2
53,2020-01-19,LA,small,53638.91714954846,ad 2
53,2020-01-20,LA,small,37444.8991748206,ad 2
53,2020-01-21,LA,small,28413.016336925422,ad 2
53,2020-01-22,LA,small,30313.88996546002,ad 2
53,2020-01-23,LA,small,35057.729411398184,ad 2
53,2020-01-24,LA,small,52098.40350335943,ad 2
53,2020-01-25,LA,small,59609.17290592117,ad 2
53,2020-01-26,LA,small,65561.63035336614,ad 2
53,2020-01-27,LA,small,53979.06488174295,ad 2
53,2020-01-28,LA,small,37136.019818967645,ad 2
53,2020-01-29,LA,small,22812.74747402494,ad 2
53,2020-01-30,LA,small,25273.907084761067,ad 2
53,2020-01-31,LA,small,31946.70992380223,ad 2
53,2020-02-01,LA,small,40617.7727878034,ad 2
53,2020-02-02,LA,small,53118.23394232553,ad 2
53,2020-02-03,LA,small,57990.57642976778,ad 2
53,2020-02-04,LA,small,54052.54773613695,ad 2
53,2020-02-05,LA,small,36289.69870355503,ad 2
53,2020-02-06,LA,small,27139.385168031076,ad 2
53,2020-02-07,LA,small,21036.98020602223,ad 2
53,2020-02-08,LA,small,28817.350901463644,ad 2
53,2020-02-09,LA,small,41141.38025528572,ad 2
53,2020-02-10,LA,small,54135.961490595044,ad 2
53,2020-02-11,LA,small,60781.25521595928,ad 2
53,2020-02-12,LA,small,52474.42352707445,ad 2
53,2020-02-13,LA,small,42239.64268385769,ad 2
53,2020-02-14,LA,small,31389.763839563468,ad 2
53,2020-02-15,LA,small,26130.5185671371,ad 2
53,2020-02-16,LA,small,29279.54012803501,ad 2
53,2020-02-17,LA,small,44691.10967391607,ad 2
53,2020-02-18,LA,small,57711.0142389202,ad 2
53,2020-02-19,LA,small,68906.91647666345,ad 2
54,2020-01-01,Boston,large,51725.17665190601,ad 2
54,2020-01-02,Boston,large,51326.6487238064,ad 2
54,2020-01-03,Boston,large,47073.72495520897,ad 2
54,2020-01-04,Boston,large,37380.04346871234,ad 2
54,2020-01-05,Boston,large,32069.820073763483,ad 2
54,2020-01-06,Boston,large,33161.14455663397,ad 2
54,2020-01-07,Boston,large,40780.357381903974,ad 2
54,2020-01-08,Boston,large,49132.78610315826,ad 2
54,2020-01-09,Boston,large,55075.46698969559,ad 2
54,2020-01-10,Boston,large,52543.624083752926,ad 2
54,2020-01-11,Boston,large,64454.59236100631,ad 1
54,2020-01-12,Boston,large,42428.34575105779,ad 1
54,2020-01-13,Boston,large,53991.42164202345,ad 1
54,2020-01-14,Boston,large,46682.60317292986,ad 1
54,2020-01-15,Boston,large,65224.766706161885,ad 1
54,2020-01-16,Boston,large,69360.49853299817,ad 1
54,2020-01-17,Boston,large,70167.59257553698,ad 1
54,2020-01-18,Boston,large,82173.99319772868,ad 1
54,2020-01-19,Boston,large,56334.86105841261,ad 1
54,2020-01-20,Boston,large,48872.437420414426,ad 1
54,2020-01-21,Boston,large,46584.19474782507,ad 1
54,2020-01-22,Boston,large,55309.68939842022,ad 1
54,2020-01-23,Boston,large,47843.02498430521,ad 1
54,2020-01-24,Boston,large,65761.97637424206,ad 1
54,2020-01-25,Boston,large,77437.5598288543,ad 1
54,2020-01-26,Boston,large,70599.29691408659,ad 1
54,2020-01-27,Boston,large,77374.04667247264,ad 1
54,2020-01-28,Boston,large,45594.87007989511,ad 1
54,2020-01-29,Boston,large,46307.38953627049,ad 1
54,2020-01-30,Boston,large,42774.74241033614,ad 1
54,2020-01-31,Boston,large,47570.0056247906,ad 1
54,2020-02-01,Boston,large,59265.73840519893,ad 1
54,2020-02-02,Boston,large,75078.95744021254,ad 1
54,2020-02-03,Boston,large,77023.07495926385,ad 1
54,2020-02-04,Boston,large,71132.81308575589,ad 1
54,2020-02-05,Boston,large,60077.100694190005,ad 1
54,2020-02-06,Boston,large,51826.20687164991,ad 1
54,2020-02-07,Boston,large,46826.79349603577,ad 1
54,2020-02-08,Boston,large,42213.74691059079,ad 1
54,2020-02-09,Boston,large,67651.4485906078,ad 1
54,2020-02-10,Boston,large,67399.82655738208,ad 1
54,2020-02-11,Boston,large,85075.07106362352,ad 1
54,2020-02-12,Boston,large,69223.76951705123,ad 1
54,2020-02-13,Boston,large,66237.42734981806,ad 1
54,2020-02-14,Boston,large,44126.40137169341,ad 1
54,2020-02-15,Boston,large,47880.45564116264,ad 1
54,2020-02-16,Boston,large,66247.68315273803,ad 1
54,2020-02-17,Boston,large,62026.4573489921,ad 1
54,2020-02-18,Boston,large,68229.35259083929,ad 1
54,2020-02-19,Boston,large,83797.98343201532,ad 1
55,2020-01-01,Boston,medium,46036.789634736015,ad 2
55,2020-01-02,Boston,medium,45213.22888614558,ad 2
55,2020-01-03,Boston,medium,41554.154338521745,ad 2
55,2020-01-04,Boston,medium,34582.8374207325,ad 2
55,2020-01-05,Boston,medium,31369.167863655588,ad 2
55,2020-01-06,Boston,medium,32213.0117340548,ad 2
55,2020-01-07,Boston,medium,37115.751726956,ad 2
55,2020-01-08,Boston,medium,43282.9893887209,ad 2
55,2020-01-09,Boston,medium,47100.31582759847,ad 2
55,2020-01-10,Boston,medium,46100.392335675664,ad 2
55,2020-01-11,Boston,medium,70113.40597340734,ad 1
55,2020-01-12,Boston,medium,60853.674067422115,ad 1
55,2020-01-13,Boston,medium,52353.56263864902,ad 1
55,2020-01-14,Boston,medium,69848.03057713798,ad 1
55,2020-01-15,Boston,medium,40192.3787005152,ad 1
55,2020-01-16,Boston,medium,57150.60668389486,ad 1
55,2020-01-17,Boston,medium,60990.98090126466,ad 1
55,2020-01-18,Boston,medium,79119.06489417885,ad 1
55,2020-01-19,Boston,medium,68892.0400137544,ad 1
55,2020-01-20,Boston,medium,44177.590190946685,ad 1
55,2020-01-21,Boston,medium,44319.93777756637,ad 1
55,2020-01-22,Boston,medium,52234.58749890196,ad 1
55,2020-01-23,Boston,medium,55224.65459765585,ad 1
55,2020-01-24,Boston,medium,58226.5467399664,ad 1
55,2020-01-25,Boston,medium,75337.91301975625,ad 1
55,2020-01-26,Boston,medium,67835.56517434516,ad 1
55,2020-01-27,Boston,medium,65772.58599248066,ad 1
55,2020-01-28,Boston,medium,57664.8940894318,ad 1
55,2020-01-29,Boston,medium,41892.231087827146,ad 1
55,2020-01-30,Boston,medium,43294.43899183719,ad 1
55,2020-01-31,Boston,medium,53948.552267463776,ad 1
55,2020-02-01,Boston,medium,54065.88038665608,ad 1
55,2020-02-02,Boston,medium,73458.23564763414,ad 1
55,2020-02-03,Boston,medium,85319.4749454908,ad 1
55,2020-02-04,Boston,medium,66189.72917803281,ad 1
55,2020-02-05,Boston,medium,72686.31265230983,ad 1
55,2020-02-06,Boston,medium,46465.97473568868,ad 1
55,2020-02-07,Boston,medium,47793.25073589478,ad 1
55,2020-02-08,Boston,medium,58464.967108994286,ad 1
55,2020-02-09,Boston,medium,69786.06269577377,ad 1
55,2020-02-10,Boston,medium,71140.65288588719,ad 1
55,2020-02-11,Boston,medium,77032.30475490392,ad 1
55,2020-02-12,Boston,medium,59107.16376876842,ad 1
55,2020-02-13,Boston,medium,65674.17839701253,ad 1
55,2020-02-14,Boston,medium,51658.34723814847,ad 1
55,2020-02-15,Boston,medium,49041.35263853279,ad 1
55,2020-02-16,Boston,medium,64169.97531795586,ad 1
55,2020-02-17,Boston,medium,66402.34761307527,ad 1
55,2020-02-18,Boston,medium,71601.50885745714,ad 1
55,2020-02-19,Boston,medium,68721.58373093321,ad 1
56,2020-01-01,New York,small,59199.83523239635,ad 2
56,2020-01-02,New York,small,57408.9746375432,ad 2
56,2020-01-03,New York,small,48480.28220182648,ad 2
56,2020-01-04,New York,small,30846.294389898583,ad 2
56,2020-01-05,New York,small,22387.781943828217,ad 2
56,2020-01-06,New York,small,24490.1647005953,ad 2
56,2020-01-07,New York,small,37205.65498325004,ad 2
56,2020-01-08,New York,small,52718.3379195083,ad 2
56,2020-01-09,New York,small,62622.7810929106,ad 2
56,2020-01-10,New York,small,59646.547084214675,ad 2
56,2020-01-11,New York,small,54723.81864145554,ad 0
56,2020-01-12,New York,small,23813.144237312415,ad 0
56,2020-01-13,New York,small,27263.904015342076,ad 0
56,2020-01-14,New York,small,42073.472265834076,ad 0
56,2020-01-15,New York,small,50008.34905825743,ad 0
56,2020-01-16,New York,small,40762.71422889574,ad 0
56,2020-01-17,New York,small,39484.54828564145,ad 0
56,2020-01-18,New York,small,48466.541243061314,ad 0
56,2020-01-19,New York,small,34561.56068599198,ad 0
56,2020-01-20,New York,small,38055.670763522954,ad 0
56,2020-01-21,New York,small,25867.93856729754,ad 0
56,2020-01-22,New York,small,30339.620443357828,ad 0
56,2020-01-23,New York,small,46564.63373629157,ad 0
56,2020-01-24,New York,small,57045.272987406526,ad 0
56,2020-01-25,New York,small,25321.229821366756,ad 0
56,2020-01-26,New York,small,65798.49540170426,ad 0
56,2020-01-27,New York,small,44489.889009943225,ad 0
56,2020-01-28,New York,small,31826.124673309903,ad 0
56,2020-01-29,New York,small,39083.084298090966,ad 0
56,2020-01-30,New York,small,34632.32906479539,ad 0
56,2020-01-31,New York,small,45769.633482735924,ad 0
56,2020-02-01,New York,small,22009.51547987064,ad 0
56,2020-02-02,New York,small,55817.193272831806,ad 0
56,2020-02-03,New York,small,41854.57663674574,ad 0
56,2020-02-04,New York,small,42664.92948491809,ad 0
56,2020-02-05,New York,small,46733.407417493196,ad 0
56,2020-02-06,New York,small,21965.35606221891,ad 0
56,2020-02-07,New York,small,36763.685872270406,ad 0
56,2020-02-08,New York,small,62529.25079431855,ad 0
56,2020-02-09,New York,small,44383.21352650711,ad 0
56,2020-02-10,New York,small,49659.916749084696,ad 0
56,2020-02-11,New York,small,40543.48443173509,ad 0
56,2020-02-12,New York,small,39010.39190009075,ad 0
56,2020-02-13,New York,small,36932.16053970669,ad 0
56,2020-02-14,New York,small,24964.162452467684,ad 0
56,2020-02-15,New York,small,20477.467835383555,ad 0
56,2020-02-16,New York,small,28350.38932267824,ad 0
56,2020-02-17,New York,small,53743.9338496473,ad 0
56,2020-02-18,New York,small,46778.16565077347,ad 0
56,2020-02-19,New York,small,62873.73769100395,ad 0
57,2020-01-01,New York,large,50971.80195536879,ad 2
57,2020-01-02,New York,large,49294.63259116248,ad 2
57,2020-01-03,New York,large,42679.56328748328,ad 2
57,2020-01-04,New York,large,30612.635567073976,ad 2
57,2020-01-05,New York,large,25333.602194802297,ad 2
57,2020-01-06,New York,large,26821.897081160507,ad 2
57,2020-01-07,New York,large,35037.98186375468,ad 2
57,2020-01-08,New York,large,45788.31159870079,ad 2
57,2020-01-09,New York,large,52181.97980135208,ad 2
57,2020-01-10,New York,large,50835.864793080196,ad 2
57,2020-01-11,New York,large,50799.84979413281,ad 0
57,2020-01-12,New York,large,37404.56973076957,ad 0
57,2020-01-13,New York,large,27369.265171220635,ad 0
57,2020-01-14,New York,large,60701.876422366564,ad 0
57,2020-01-15,New York,large,35974.83894357919,ad 0
57,2020-01-16,New York,large,58093.44421867984,ad 0
57,2020-01-17,New York,large,65216.27748772843,ad 0
57,2020-01-18,New York,large,56316.69927924352,ad 0
57,2020-01-19,New York,large,34351.994543317924,ad 0
57,2020-01-20,New York,large,43864.46991589287,ad 0
57,2020-01-21,New York,large,34014.11559734635,ad 0
57,2020-01-22,New York,large,44569.10904044401,ad 0
57,2020-01-23,New York,large,43027.715144388116,ad 0
57,2020-01-24,New York,large,34663.428411172725,ad 0
57,2020-01-25,New York,large,44096.29080393309,ad 0
57,2020-01-26,New York,large,43332.579568794376,ad 0
57,2020-01-27,New York,large,65517.976717084865,ad 0
57,2020-01-28,New York,large,38787.26559276158,ad 0
57,2020-01-29,New York,large,37703.55318430557,ad 0
57,2020-01-30,New York,large,30877.89597114073,ad 0
57,2020-01-31,New York,large,50454.74178597094,ad 0
57,2020-02-01,New York,large,32529.935299287165,ad 0
57,2020-02-02,New York,large,48710.73065926715,ad 0
57,2020-02-03,New York,large,37549.47107330299,ad 0
57,2020-02-04,New York,large,54912.65773291009,ad 0
57,2020-02-05,New York,large,31018.01762782233,ad 0
57,2020-02-06,New York,large,55384.52583678567,ad 0
57,2020-02-07,New York,large,33816.20394147726,ad 0
57,2020-02-08,New York,large,46126.09443796685,ad 0
57,2020-02-09,New York,large,47610.33107175006,ad 0
57,2020-02-10,New York,large,38644.06608875192,ad 0
57,2020-02-11,New York,large,51663.803855884216,ad 0
57,2020-02-12,New York,large,51400.423556140595,ad 0
57,2020-02-13,New York,large,39430.255640807554,ad 0
57,2020-02-14,New York,large,41606.37085301029,ad 0
57,2020-02-15,New York,large,41504.30633041832,ad 0
57,2020-02-16,New York,large,43142.85090169978,ad 0
57,2020-02-17,New York,large,35127.56229334481,ad 0
57,2020-02-18,New York,large,39693.79333595295,ad 0
57,2020-02-19,New York,large,44004.12678300587,ad 0
58,2020-01-01,New York,small,61797.02585886121,ad 2
58,2020-01-02,New York,small,58598.18754470629,ad 2
58,2020-01-03,New York,small,46199.39709174376,ad 2
58,2020-01-04,New York,small,23739.462462095835,ad 2
58,2020-01-05,New York,small,14000.669143755054,ad 2
58,2020-01-06,New York,small,16779.281741702474,ad 2
58,2020-01-07,New York,small,31988.851250451065,ad 2
58,2020-01-08,New York,small,52021.29016266172,ad 2
58,2020-01-09,New York,small,63856.11526607207,ad 2
58,2020-01-10,New York,small,61468.571540632365,ad 2
58,2020-01-11,New York,small,37829.16274269855,ad 0
58,2020-01-12,New York,small,35240.11569122868,ad 0
58,2020-01-13,New York,small,32538.8728102541,ad 0
58,2020-01-14,New York,small,41902.498691345594,ad 0
58,2020-01-15,New York,small,42369.01208169198,ad 0
58,2020-01-16,New York,small,48186.70379197559,ad 0
58,2020-01-17,New York,small,59862.7848821276,ad 0
58,2020-01-18,New York,small,64534.26057285136,ad 0
58,2020-01-19,New York,small,43946.0265578055,ad 0
58,2020-01-20,New York,small,28480.287396173764,ad 0
58,2020-01-21,New York,small,37578.66945046183,ad 0
58,2020-01-22,New York,small,36643.39758808009,ad 0
58,2020-01-23,New York,small,45941.88211270557,ad 0
58,2020-01-24,New York,small,51880.200528465895,ad 0
58,2020-01-25,New York,small,39123.95058772073,ad 0
58,2020-01-26,New York,small,59165.25355578305,ad 0
58,2020-01-27,New York,small,67277.79521882714,ad 0
58,2020-01-28,New York,small,44439.028055802766,ad 0
58,2020-01-29,New York,small,27979.30962043862,ad 0
58,2020-01-30,New York,small,19163.947546202,ad 0
58,2020-01-31,New York,small,41447.04710894715,ad 0
58,2020-02-01,New York,small,42177.867788891686,ad 0
58,2020-02-02,New York,small,64172.53442087096,ad 0
58,2020-02-03,New York,small,57613.739682860614,ad 0
58,2020-02-04,New York,small,52595.767554034705,ad 0
58,2020-02-05,New York,small,35077.25036072776,ad 0
58,2020-02-06,New York,small,33398.87845958916,ad 0
58,2020-02-07,New York,small,45282.630487597795,ad 0
58,2020-02-08,New York,small,38001.87501000632,ad 0
58,2020-02-09,New York,small,38079.295329015964,ad 0
58,2020-02-10,New York,small,50547.68771114396,ad 0
58,2020-02-11,New York,small,53310.546685559806,ad 0
58,2020-02-12,New York,small,32586.068472939074,ad 0
58,2020-02-13,New York,small,43964.70472252679,ad 0
58,2020-02-14,New York,small,39388.44711592342,ad 0
58,2020-02-15,New York,small,27707.81844320443,ad 0
58,2020-02-16,New York,small,37094.895855204726,ad 0
58,2020-02-17,New York,small,32855.48948784924,ad 0
58,2020-02-18,New York,small,51086.07458776822,ad 0
58,2020-02-19,New York,small,81206.15695920419,ad 0
59,2020-01-01,New York,small,60918.884145545286,ad 2
59,2020-01-02,New York,small,57515.09210619487,ad 2
59,2020-01-03,New York,small,44929.74282544656,ad 2
59,2020-01-04,New York,small,22578.437447724096,ad 2
59,2020-01-05,New York,small,13135.20155512915,ad 2
59,2020-01-06,New York,small,15924.597677633252,ad 2
59,2020-01-07,New York,small,30823.863999921647,ad 2
59,2020-01-08,New York,small,50825.30011476537,ad 2
59,2020-01-09,New York,small,62415.521445425096,ad 2
59,2020-01-10,New York,small,60376.503912058666,ad 2
59,2020-01-11,New York,small,43892.42900862177,ad 0
59,2020-01-12,New York,small,44791.97522239625,ad 0
59,2020-01-13,New York,small,31894.438252703887,ad 0
59,2020-01-14,New York,small,32416.99737063818,ad 0
59,2020-01-15,New York,small,36752.061437161225,ad 0
59,2020-01-16,New York,small,36255.46077551556,ad 0
59,2020-01-17,New York,small,42702.667571906386,ad 0
59,2020-01-18,New York,small,56908.155606320855,ad 0
59,2020-01-19,New York,small,45597.07109980188,ad 0
59,2020-01-20,New York,small,43366.355925337055,ad 0
59,2020-01-21,New York,small,36631.64359159172,ad 0
59,2020-01-22,New York,small,34491.61131587604,ad 0
59,2020-01-23,New York,small,33238.88438492051,ad 0
59,2020-01-24,New York,small,50744.40984200147,ad 0
