unit,time_index,action,metric,value,time
48,47,1,0,47586.16084177091,2020-02-17
48,47,2,0,28445.00718056092,2020-02-17
48,48,0,0,38181.23464748192,2020-02-18
48,48,1,0,64892.096853080446,2020-02-18
48,48,2,0,40213.34941987057,2020-02-18
48,49,0,0,40432.72971615077,2020-02-19
48,49,1,0,57979.84804767587,2020-02-19
48,49,2,0,56185.06252098488,2020-02-19
49,0,0,0,65194.06632396802,2020-01-01
49,0,1,0,94620.4931602941,2020-01-01
49,0,2,0,60325.76130284925,2020-01-01
49,1,0,0,64686.30458807403,2020-01-02
49,1,1,0,88453.4765393816,2020-01-02
49,1,2,0,53830.81286378175,2020-01-02
49,2,0,0,56799.593325649825,2020-01-03
49,2,1,0,84881.87477708785,2020-01-03
49,2,2,0,44938.64243503257,2020-01-03
49,3,0,0,38164.833394316964,2020-01-04
49,3,1,0,56089.53589424887,2020-01-04
49,3,2,0,42547.09679896755,2020-01-04
49,4,0,0,27665.458641514608,2020-01-05
49,4,1,0,26077.640297383623,2020-01-05
49,4,2,0,25350.20028875304,2020-01-05
49,5,0,0,29734.988402068408,2020-01-06
49,5,1,0,36257.60062922848,2020-01-06
49,5,2,0,32186.089047908452,2020-01-06
49,6,0,0,44659.34581802209,2020-01-07
49,6,1,0,50779.62626146083,2020-01-07
49,6,2,0,43671.80566165997,2020-01-07
49,7,0,0,60638.51067779206,2020-01-08
49,7,1,0,85500.07783126086,2020-01-08
49,7,2,0,37628.75513274887,2020-01-08
49,8,0,0,72282.09429808616,2020-01-09
49,8,1,0,91599.785195272,2020-01-09
49,8,2,0,51485.567847338185,2020-01-09
49,9,0,0,67020.01553854284,2020-01-10
49,9,1,0,82524.34955825715,2020-01-10
49,9,2,0,60331.34692469684,2020-01-10
49,10,0,0,55356.77782656128,2020-01-11
49,10,1,0,73408.57445339131,2020-01-11
49,10,2,0,31967.51838591404,2020-01-11
49,11,0,0,38356.663759517694,2020-01-12
49,11,1,0,51735.77986728526,2020-01-12
49,11,2,0,47146.71224587566,2020-01-12
49,12,0,0,31306.891028708644,2020-01-13
49,12,1,0,61742.51278444112,2020-01-13
49,12,2,0,45849.48339990932,2020-01-13
49,13,0,0,30932.70372782905,2020-01-14
49,13,1,0,30144.910864716046,2020-01-14
49,13,2,0,42502.76443474191,2020-01-14
49,14,0,0,47691.85477449399,2020-01-15
49,14,1,0,63716.48229552149,2020-01-15
49,14,2,0,43629.961707586895,2020-01-15
49,15,0,0,55665.43824436504,2020-01-16
49,15,1,0,76880.69115835757,2020-01-16
49,15,2,0,69894.24488777746,2020-01-16
49,16,0,0,70180.39413831306,2020-01-17
49,16,1,0,94710.98113747261,2020-01-17
49,16,2,0,54465.32867762279,2020-01-17
49,17,0,0,64316.498185841876,2020-01-18
49,17,1,0,83409.76547072704,2020-01-18
49,17,2,0,49844.19861595803,2020-01-18
49,18,0,0,55924.58437873954,2020-01-19
49,18,1,0,89168.47893829626,2020-01-19
49,18,2,0,52311.32999798742,2020-01-19
49,19,0,0,38192.413859877335,2020-01-20
49,19,1,0,40923.68908120592,2020-01-20
49,19,2,0,53455.11033890926,2020-01-20
49,20,0,0,28521.981356589265,2020-01-21
49,20,1,0,26568.580069456875,2020-01-21
49,20,2,0,27787.686912218218,2020-01-21
49,21,0,0,30632.458584220145,2020-01-22
49,21,1,0,39229.72835308703,2020-01-22
49,21,2,0,42605.3443268091,2020-01-22
49,22,0,0,35493.913870069075,2020-01-23
49,22,1,0,62617.12174901598,2020-01-23
49,22,2,0,37264.76055976188,2020-01-23
49,23,0,0,54062.343637922175,2020-01-24
49,23,1,0,84001.73504473164,2020-01-24
49,23,2,0,46593.67621528835,2020-01-24
49,24,0,0,61869.80150035314,2020-01-25
49,24,1,0,89916.18610184791,2020-01-25
49,24,2,0,47145.5912579915,2020-01-25
49,25,0,0,68560.15427885538,2020-01-26
49,25,1,0,103263.82076394756,2020-01-26
49,25,2,0,37723.60696988915,2020-01-26
49,26,0,0,55623.946836456584,2020-01-27
49,26,1,0,73980.20079666264,2020-01-27
49,26,2,0,39469.237744978695,2020-01-27
49,27,0,0,37135.3849214959,2020-01-28
49,27,1,0,52294.28117577287,2020-01-28
49,27,2,0,42222.48653468004,2020-01-28
49,28,0,0,21375.589727603987,2020-01-29
49,28,1,0,27091.331769650806,2020-01-29
49,28,2,0,32844.66540648475,2020-01-29
49,29,0,0,24153.05820399094,2020-01-30
49,29,1,0,44016.49433667543,2020-01-30
49,29,2,0,34301.69770072759,2020-01-30
49,30,0,0,31596.803960871872,2020-01-31
49,30,1,0,56448.5741312792,2020-01-31
49,30,2,0,29644.202201588872,2020-01-31
49,31,0,0,40419.05084806054,2020-02-01
49,31,1,0,67636.29794462325,2020-02-01
49,31,2,0,44365.97308284521,2020-02-01
49,32,0,0,54053.19697494115,2020-02-02
49,32,1,0,104657.08932789245,2020-02-02
49,32,2,0,67989.81633259126,2020-02-02
49,33,0,0,59311.762534325964,2020-02-03
49,33,1,0,95901.923074056,2020-02-03
49,33,2,0,59412.99353832692,2020-02-03
49,34,0,0,55376.38706421592,2020-02-04
49,34,1,0,72345.22491628873,2020-02-04
49,34,2,0,61216.99233664102,2020-02-04
49,35,0,0,35488.58069051999,2020-02-05
49,35,1,0,56380.257107115074,2020-02-05
49,35,2,0,30862.463553446236,2020-02-05
49,36,0,0,25833.520837263553,2020-02-06
49,36,1,0,27883.741277877827,2020-02-06
49,36,2,0,33988.47496356902,2020-02-06
49,37,0,0,19203.31302531135,2020-02-07
49,37,1,0,41461.17079385152,2020-02-07
49,37,2,0,24159.54367034733,2020-02-07
49,38,0,0,27331.743233006382,2020-02-08
49,38,1,0,40730.10713042594,2020-02-08
49,38,2,0,43097.74262786577,2020-02-08
49,39,0,0,40886.167050052,2020-02-09
49,39,1,0,72219.02826635078,2020-02-09
49,39,2,0,55388.262948898424,2020-02-09
49,40,0,0,54755.93357407647,2020-02-10
49,40,1,0,82288.09816816452,2020-02-10
49,40,2,0,38079.60720890986,2020-02-10
49,41,0,0,62378.78875182372,2020-02-11
49,41,1,0,100789.71022640812,2020-02-11
49,41,2,0,47474.19986613696,2020-02-11
49,42,0,0,52995.29473231781,2020-02-12
49,42,1,0,73136.22071539782,2020-02-12
49,42,2,0,45461.29472152059,2020-02-12
49,43,0,0,42048.33928276949,2020-02-13
49,43,1,0,71120.1897341771,2020-02-13
49,43,2,0,36031.731746079466,2020-02-13
49,44,0,0,30869.033259351454,2020-02-14
49,44,1,0,48551.98404066543,2020-02-14
49,44,2,0,23931.572170662505,2020-02-14
49,45,0,0,24827.825548946534,2020-02-15
49,45,1,0,26192.64746844377,2020-02-15
49,45,2,0,31908.452241160114,2020-02-15
49,46,0,0,28341.8156966868,2020-02-16
49,46,1,0,43193.009193307254,2020-02-16
49,46,2,0,42484.478343388706,2020-02-16
49,47,0,0,45271.474588312376,2020-02-17
49,47,1,0,54752.95626304504,2020-02-17
49,47,2,0,41867.454955314635,2020-02-17
49,48,0,0,59178.860156562994,2020-02-18
49,48,1,0,107380.05850835376,2020-02-18
49,48,2,0,51474.47093289411,2020-02-18
49,49,0,0,71676.1857517014,2020-02-19
49,49,1,0,93114.6399400502,2020-02-19
49,49,2,0,65780.1391397917,2020-02-19
50,0,0,0,56913.45136888628,2020-01-01
50,0,1,0,95494.13776520584,2020-01-01
50,0,2,0,54804.49775169968,2020-01-01
50,1,0,0,57398.70482838829,2020-01-02
50,1,1,0,96461.68197850995,2020-01-02
50,1,2,0,51900.96971770064,2020-01-02
50,2,0,0,53594.79071143342,2020-01-03
50,2,1,0,61548.922116672664,2020-01-03
50,2,2,0,47465.13607579605,2020-01-03
50,3,0,0,42527.66011793365,2020-01-04
50,3,1,0,49168.487448070155,2020-01-04
50,3,2,0,44377.55316977757,2020-01-04
50,4,0,0,35405.24683221691,2020-01-05
50,4,1,0,43001.401188726,2020-01-05
50,4,2,0,40555.65750466163,2020-01-05
50,5,0,0,36547.87195525867,2020-01-06
50,5,1,0,46883.91421995366,2020-01-06
50,5,2,0,45902.580345983464,2020-01-06
50,6,0,0,46256.456149828344,2020-01-07
50,6,1,0,76305.3559597269,2020-01-07
50,6,2,0,46444.55180225779,2020-01-07
50,7,0,0,55511.256274425155,2020-01-08
50,7,1,0,73118.90114313467,2020-01-08
50,7,2,0,41656.6331254006,2020-01-08
50,8,0,0,63095.14548560799,2020-01-09
50,8,1,0,88535.07227246597,2020-01-09
50,8,2,0,56252.95080382768,2020-01-09
50,9,0,0,58767.160429039344,2020-01-10
50,9,1,0,91343.7987819926,2020-01-10
50,9,2,0,58567.78519760409,2020-01-10
50,10,0,0,52622.89624961496,2020-01-11
50,10,1,0,62660.6458969746,2020-01-11
50,10,2,0,39719.40130424351,2020-01-11
50,11,0,0,41608.43928175898,2020-01-12
50,11,1,0,58961.349848473015,2020-01-12
50,11,2,0,47561.91026370302,2020-01-12
50,12,0,0,38537.62437513308,2020-01-13
50,12,1,0,43204.68907051374,2020-01-13
50,12,2,0,29849.252872518035,2020-01-13
50,13,0,0,36944.5438165963,2020-01-14
50,13,1,0,50578.31645270195,2020-01-14
50,13,2,0,47308.325091218736,2020-01-14
50,14,0,0,48248.51580828524,2020-01-15
50,14,1,0,58195.20042823303,2020-01-15
50,14,2,0,55816.0778728036,2020-01-15
50,15,0,0,51881.48046659353,2020-01-16
50,15,1,0,65649.32971790743,2020-01-16
50,15,2,0,44958.7637963314,2020-01-16
50,16,0,0,61328.98293892384,2020-01-17
50,16,1,0,78649.46607003946,2020-01-17
50,16,2,0,54811.86568474512,2020-01-17
50,17,0,0,56599.72970205982,2020-01-18
50,17,1,0,84618.19278826367,2020-01-18
50,17,2,0,51195.27193695918,2020-01-18
50,18,0,0,51516.764602560295,2020-01-19
50,18,1,0,69577.4284603571,2020-01-19
50,18,2,0,51251.434741968245,2020-01-19
50,19,0,0,40397.01750291783,2020-01-20
50,19,1,0,55340.33989655949,2020-01-20
50,19,2,0,26744.448489127048,2020-01-20
50,20,0,0,34940.45834153501,2020-01-21
50,20,1,0,52851.72601183069,2020-01-21
50,20,2,0,37484.55484472423,2020-01-21
50,21,0,0,36344.43007820253,2020-01-22
50,21,1,0,62270.19006373036,2020-01-22
50,21,2,0,29578.498571852902,2020-01-22
50,22,0,0,38470.41463957668,2020-01-23
50,22,1,0,70303.69048570105,2020-01-23
50,22,2,0,29856.648976090328,2020-01-23
50,23,0,0,49862.94019927124,2020-01-24
50,23,1,0,64551.86328957188,2020-01-24
50,23,2,0,37678.27413729114,2020-01-24
50,24,0,0,53604.319964811395,2020-01-25
50,24,1,0,55600.500197007685,2020-01-25
50,24,2,0,43469.62368875508,2020-01-25
50,25,0,0,58277.81818149519,2020-01-26
50,25,1,0,73033.09879139016,2020-01-26
50,25,2,0,50320.01219712967,2020-01-26
50,26,0,0,49463.18440641658,2020-01-27
50,26,1,0,79875.96744226392,2020-01-27
50,26,2,0,38448.57382760789,2020-01-27
50,27,0,0,37742.43014266243,2020-01-28
50,27,1,0,62126.154373698264,2020-01-28
50,27,2,0,23499.8441567197,2020-01-28
50,28,0,0,27648.79978918797,2020-01-29
50,28,1,0,43769.441679652344,2020-01-29
50,28,2,0,39888.564630788846,2020-01-29
50,29,0,0,29619.24551843998,2020-01-30
50,29,1,0,45026.36325770613,2020-01-30
50,29,2,0,30576.51825980254,2020-01-30
50,30,0,0,34667.179023696,2020-01-31
50,30,1,0,47434.885991313175,2020-01-31
50,30,2,0,47385.951948696915,2020-01-31
50,31,0,0,38336.382765638846,2020-02-01
50,31,1,0,66671.28038861987,2020-02-01
50,31,2,0,52975.33684951695,2020-02-01
50,32,0,0,46737.642647137356,2020-02-02
50,32,1,0,77228.88416866615,2020-02-02
50,32,2,0,48290.65553205399,2020-02-02
50,33,0,0,49823.1076381189,2020-02-03
50,33,1,0,81978.40655051373,2020-02-03
50,33,2,0,45678.11186800438,2020-02-03
50,34,0,0,48399.035236401345,2020-02-04
50,34,1,0,72281.31835230892,2020-02-04
50,34,2,0,39914.52055990904,2020-02-04
50,35,0,0,34714.43505871888,2020-02-05
50,35,1,0,63080.1480702437,2020-02-05
50,35,2,0,29839.500330344184,2020-02-05
50,36,0,0,29669.436336960956,2020-02-06
50,36,1,0,40090.98132860489,2020-02-06
50,36,2,0,43201.8618535074,2020-02-06
50,37,0,0,25655.25677334195,2020-02-07
50,37,1,0,49825.488439360655,2020-02-07
50,37,2,0,44570.11878455563,2020-02-07
50,38,0,0,29669.303971434492,2020-02-08
50,38,1,0,41834.49630413657,2020-02-08
50,38,2,0,46984.099229608335,2020-02-08
50,39,0,0,38334.97363464428,2020-02-09
50,39,1,0,77612.71935274583,2020-02-09
50,39,2,0,35417.72419407211,2020-02-09
50,40,0,0,46037.676910768605,2020-02-10
50,40,1,0,61629.30213312927,2020-02-10
50,40,2,0,39840.67999704213,2020-02-10
50,41,0,0,51777.68129052218,2020-02-11
50,41,1,0,80521.11166939494,2020-02-11
50,41,2,0,46556.61070828238,2020-02-11
50,42,0,0,45096.28574398095,2020-02-12
50,42,1,0,68630.76356959372,2020-02-12
50,42,2,0,51272.76537216236,2020-02-12
50,43,0,0,38951.80531537751,2020-02-13
50,43,1,0,64187.78252572188,2020-02-13
50,43,2,0,40665.76187234214,2020-02-13
50,44,0,0,33884.0454022796,2020-02-14
50,44,1,0,49946.0958782913,2020-02-14
50,44,2,0,40919.14073828586,2020-02-14
50,45,0,0,29313.07570657152,2020-02-15
50,45,1,0,39879.404131052026,2020-02-15
50,45,2,0,46984.68647848254,2020-02-15
50,46,0,0,31699.185099145743,2020-02-16
50,46,1,0,51257.74920182118,2020-02-16
50,46,2,0,31081.649853795323,2020-02-16
50,47,0,0,42466.01743998426,2020-02-17
50,47,1,0,50276.17986081283,2020-02-17
50,47,2,0,44430.659048747606,2020-02-17
50,48,0,0,50219.716486612764,2020-02-18
50,48,1,0,73435.81723132827,2020-02-18
50,48,2,0,50516.47821439123,2020-02-18
50,49,0,0,58716.20284109462,2020-02-19
50,49,1,0,85937.8476783488,2020-02-19
50,49,2,0,54962.01981761242,2020-02-19
51,0,0,0,48059.748967716994,2020-01-01
51,0,1,0,78515.02207338,2020-01-01
51,0,2,0,46520.32451905113,2020-01-01
51,1,0,0,48433.119579782695,2020-01-02
51,1,1,0,86811.90115603278,2020-01-02
51,1,2,0,38672.000821441514,2020-01-02
51,2,0,0,46651.06865283672,2020-01-03
51,2,1,0,68194.76256332609,2020-01-03
51,2,2,0,17674.582150440136,2020-01-03
51,3,0,0,41050.489824916665,2020-01-04
51,3,1,0,46813.48725743521,2020-01-04
51,3,2,0,45191.69584581665,2020-01-04
51,4,0,0,37302.09798315319,2020-01-05
51,4,1,0,51344.030078108175,2020-01-05
51,4,2,0,45274.72930460131,2020-01-05
51,5,0,0,37866.28480609268,2020-01-06
51,5,1,0,32232.18573457248,2020-01-06
51,5,2,0,24502.628763733515,2020-01-06
51,6,0,0,42916.62985962945,2020-01-07
51,6,1,0,45154.1090332453,2020-01-07
51,6,2,0,38792.0227341169,2020-01-07
51,7,0,0,47561.868019579575,2020-01-08
51,7,1,0,58396.34273328597,2020-01-08
51,7,2,0,40820.00267711591,2020-01-08
51,8,0,0,51508.370572128435,2020-01-09
51,8,1,0,74711.49873263249,2020-01-09
51,8,2,0,55252.10536130454,2020-01-09
51,9,0,0,49122.78636991772,2020-01-10
51,9,1,0,62714.90459182625,2020-01-10
51,9,2,0,41501.515767187986,2020-01-10
51,10,0,0,46140.55472116678,2020-01-11
51,10,1,0,73227.41961176174,2020-01-11
51,10,2,0,30075.150031411955,2020-01-11
51,11,0,0,40417.494134538814,2020-01-12
51,11,1,0,57928.16320389503,2020-01-12
51,11,2,0,45015.510784367754,2020-01-12
51,12,0,0,39044.77358830216,2020-01-13
51,12,1,0,54550.17303918161,2020-01-13
51,12,2,0,44156.942126133574,2020-01-13
51,13,0,0,38015.91290664817,2020-01-14
51,13,1,0,66289.3443649382,2020-01-14
51,13,2,0,46868.12011387982,2020-01-14
51,14,0,0,43955.756974303105,2020-01-15
51,14,1,0,54880.12998384938,2020-01-15
51,14,2,0,46306.3575588862,2020-01-15
51,15,0,0,45615.14938153269,2020-01-16
51,15,1,0,74721.62578464107,2020-01-16
51,15,2,0,30717.53714962626,2020-01-16
51,16,0,0,50530.458704587756,2020-01-17
51,16,1,0,67746.50065575088,2020-01-17
51,16,2,0,47088.04766336181,2020-01-17
51,17,0,0,47934.68778483227,2020-01-18
51,17,1,0,63290.27007681309,2020-01-18
51,17,2,0,45497.715449920615,2020-01-18
51,18,0,0,45346.34077691523,2020-01-19
51,18,1,0,63410.94659036251,2020-01-19
51,18,2,0,45665.03434257035,2020-01-19
51,19,0,0,39623.51594959445,2020-01-20
51,19,1,0,56962.58503051584,2020-01-20
51,19,2,0,42364.83616072707,2020-01-20
51,20,0,0,36908.76318306973,2020-01-21
51,20,1,0,42818.90780161239,2020-01-21
51,20,2,0,40167.95473721426,2020-01-21
51,21,0,0,37643.70741009421,2020-01-22
51,21,1,0,62188.7788665036,2020-01-22
51,21,2,0,46203.80847919623,2020-01-22
51,22,0,0,38595.92435113233,2020-01-23
51,22,1,0,55890.59890436798,2020-01-23
51,22,2,0,39733.026562339146,2020-01-23
51,23,0,0,44420.42528849582,2020-01-24
51,23,1,0,52041.62798449947,2020-01-24
51,23,2,0,47654.8526957759,2020-01-24
51,24,0,0,46168.31816898011,2020-01-25
51,24,1,0,63370.60508226743,2020-01-25
51,24,2,0,45478.56345801795,2020-01-25
51,25,0,0,48647.08950045591,2020-01-26
51,25,1,0,65649.28938680213,2020-01-26
51,25,2,0,34762.3731381789,2020-01-26
51,26,0,0,44002.54539810826,2020-01-27
51,26,1,0,62265.64986225754,2020-01-27
51,26,2,0,44037.468023470596,2020-01-27
51,27,0,0,37950.92205119726,2020-01-28
51,27,1,0,62548.53797159287,2020-01-28
51,27,2,0,27593.45010763179,2020-01-28
51,28,0,0,32723.771810962015,2020-01-29
51,28,1,0,46888.03823413666,2020-01-29
51,28,2,0,42010.395196524376,2020-01-29
51,29,0,0,33773.053870924414,2020-01-30
51,29,1,0,52853.628291668356,2020-01-30
51,29,2,0,47523.13617409153,2020-01-30
51,30,0,0,36429.45195357683,2020-01-31
51,30,1,0,43781.81884478672,2020-01-31
51,30,2,0,28410.224366903007,2020-01-31
51,31,0,0,38031.19964763092,2020-02-01
51,31,1,0,55564.55492960865,2020-02-01
51,31,2,0,41985.01442600554,2020-02-01
51,32,0,0,42332.07762179764,2020-02-02
51,32,1,0,62376.12165222289,2020-02-02
51,32,2,0,44737.49213355892,2020-02-02
51,33,0,0,43887.388549698495,2020-02-03
51,33,1,0,69667.18533548852,2020-02-03
51,33,2,0,34042.17416453391,2020-02-03
51,34,0,0,43315.054339614115,2020-02-04
51,34,1,0,44765.04073294467,2020-02-04
51,34,2,0,51865.48744090347,2020-02-04
51,35,0,0,36085.60419413776,2020-02-05
51,35,1,0,57377.37591583022,2020-02-05
51,35,2,0,36052.17182037728,2020-02-05
51,36,0,0,33644.4924575543,2020-02-06
51,36,1,0,35336.337861862456,2020-02-06
51,36,2,0,33988.36388151192,2020-02-06
51,37,0,0,31600.666869484816,2020-02-07
51,37,1,0,55969.61460348088,2020-02-07
51,37,2,0,29877.17330342724,2020-02-07
51,38,0,0,33499.8711342612,2020-02-08
51,38,1,0,39633.58968146882,2020-02-08
51,38,2,0,21492.31523811542,2020-02-08
51,39,0,0,37985.19516854151,2020-02-09
51,39,1,0,70375.1506968111,2020-02-09
51,39,2,0,55110.11105753983,2020-02-09
51,40,0,0,41796.36487092618,2020-02-10
51,40,1,0,62767.715328693674,2020-02-10
51,40,2,0,39026.176688326064,2020-02-10
51,41,0,0,44898.12678102727,2020-02-11
51,41,1,0,71755.76168639466,2020-02-11
51,41,2,0,36259.95525599361,2020-02-11
51,42,0,0,41336.9023601973,2020-02-12
51,42,1,0,59001.36829825103,2020-02-12
51,42,2,0,34506.26957933067,2020-02-12
51,43,0,0,38285.42672449102,2020-02-13
51,43,1,0,63955.918870073714,2020-02-13
51,43,2,0,36820.5003493892,2020-02-13
51,44,0,0,35976.14270001811,2020-02-14
51,44,1,0,50954.44071556996,2020-02-14
51,44,2,0,40341.14008827399,2020-02-14
51,45,0,0,33503.28792389383,2020-02-15
51,45,1,0,55574.16714542412,2020-02-15
51,45,2,0,43406.95535363508,2020-02-15
51,46,0,0,34759.3850570669,2020-02-16
51,46,1,0,50998.33134905018,2020-02-16
51,46,2,0,39956.33113169319,2020-02-16
51,47,0,0,40323.70784521787,2020-02-17
51,47,1,0,53890.130033483074,2020-02-17
51,47,2,0,44737.28716365773,2020-02-17
51,48,0,0,44165.33861606089,2020-02-18
51,48,1,0,61486.87257892994,2020-02-18
51,48,2,0,42102.91139838821,2020-02-18
51,49,0,0,48639.543095084344,2020-02-19
51,49,1,0,70612.57828243542,2020-02-19
51,49,2,0,42749.77453654837,2020-02-19
52,0,0,0,40838.85887145238,2020-01-01
52,0,1,0,54161.05785790633,2020-01-01
52,0,2,0,43699.62066835683,2020-01-01
52,1,0,0,41193.528035212876,2020-01-02
52,1,1,0,69417.32803924018,2020-01-02
52,1,2,0,36810.6030518488,2020-01-02
52,2,0,0,41205.329335115246,2020-01-03
52,2,1,0,59252.32341621697,2020-01-03
52,2,2,0,34690.36696038097,2020-01-03
52,3,0,0,40225.40702977733,2020-01-04
52,3,1,0,65367.039712895,2020-01-04
52,3,2,0,29818.765261537912,2020-01-04
52,4,0,0,39243.423649617056,2020-01-05
52,4,1,0,66752.22633622041,2020-01-05
52,4,2,0,35254.007693944855,2020-01-05
52,5,0,0,39310.34262555145,2020-01-06
52,5,1,0,66870.87570782113,2020-01-06
52,5,2,0,39798.16682574261,2020-01-06
52,6,0,0,40504.74971136787,2020-01-07
52,6,1,0,62712.61794758832,2020-01-07
52,6,2,0,39304.44399821368,2020-01-07
52,7,0,0,41231.03304891965,2020-01-08
52,7,1,0,64242.30223922116,2020-01-08
52,7,2,0,37428.93435946427,2020-01-08
52,8,0,0,42167.487965299755,2020-01-09
52,8,1,0,46758.494861786196,2020-01-09
52,8,2,0,39117.56688211999,2020-01-09
52,9,0,0,41307.751715035134,2020-01-10
52,9,1,0,63448.95283951403,2020-01-10
52,9,2,0,43382.17619134403,2020-01-10
52,10,0,0,41073.71189481473,2020-01-11
52,10,1,0,59002.272120918744,2020-01-11
52,10,2,0,58106.712963147846,2020-01-11
52,11,0,0,39734.72421925204,2020-01-12
52,11,1,0,57358.9836168887,2020-01-12
52,11,2,0,38808.05122063871,2020-01-12
52,12,0,0,39904.94773647486,2020-01-13
52,12,1,0,58172.195949632376,2020-01-13
52,12,2,0,46779.00246830711,2020-01-13
52,13,0,0,39220.814521628265,2020-01-14
52,13,1,0,74434.04897688223,2020-01-14
52,13,2,0,29283.445589985076,2020-01-14
52,14,0,0,40756.824399933816,2020-01-15
52,14,1,0,71067.30805685732,2020-01-15
52,14,2,0,35887.6315185001,2020-01-15
52,15,0,0,40641.72421162226,2020-01-16
52,15,1,0,64182.79532908807,2020-01-16
52,15,2,0,30732.876070168393,2020-01-16
52,16,0,0,41805.90737145086,2020-01-17
52,16,1,0,58830.97630668906,2020-01-17
52,16,2,0,33652.961393457685,2020-01-17
52,17,0,0,40893.269566903764,2020-01-18
52,17,1,0,54231.54417088758,2020-01-18
52,17,2,0,47255.416224160865,2020-01-18
52,18,0,0,40403.97382861246,2020-01-19
52,18,1,0,65812.9327293428,2020-01-19
52,18,2,0,35377.23158095235,2020-01-19
52,19,0,0,39186.18856926419,2020-01-20
52,19,1,0,68546.28893064977,2020-01-20
52,19,2,0,41785.21286043723,2020-01-20
52,20,0,0,38816.61808620586,2020-01-21
52,20,1,0,58013.39897666025,2020-01-21
52,20,2,0,49430.58122142156,2020-01-21
52,21,0,0,39000.57856853312,2020-01-22
52,21,1,0,27524.690673862697,2020-01-22
52,21,2,0,34830.64265006371,2020-01-22
52,22,0,0,38887.2559911918,2020-01-23
52,22,1,0,66938.76012183834,2020-01-23
52,22,2,0,34460.03708694038,2020-01-23
52,23,0,0,40040.50432891331,2020-01-24
52,23,1,0,53098.11463979825,2020-01-24
52,23,2,0,40463.44050002912,2020-01-24
52,24,0,0,40017.03901920451,2020-01-25
52,24,1,0,55798.353493264185,2020-01-25
52,24,2,0,56810.371451256324,2020-01-25
52,25,0,0,40708.20495555557,2020-01-26
52,25,1,0,54149.84093822295,2020-01-26
52,25,2,0,47830.459151458235,2020-01-26
52,26,0,0,39479.33029640026,2020-01-27
52,26,1,0,73422.74992437578,2020-01-27
52,26,2,0,29480.171679077735,2020-01-27
52,27,0,0,38148.197281912115,2020-01-28
52,27,1,0,59257.31561076063,2020-01-28
52,27,2,0,44089.758826378966,2020-01-28
52,28,0,0,36963.717326105536,2020-01-29
52,28,1,0,83560.51050055448,2020-01-29
52,28,2,0,35678.35498252522,2020-01-29
52,29,0,0,37265.32112429168,2020-01-30
52,29,1,0,58809.97102458467,2020-01-30
52,29,2,0,24053.562500561304,2020-01-30
52,30,0,0,37960.720155675066,2020-01-31
52,30,1,0,63075.12576543125,2020-01-31
52,30,2,0,35133.57360759265,2020-01-31
52,31,0,0,37663.513213775805,2020-02-01
52,31,1,0,50571.40270852178,2020-02-01
52,31,2,0,35452.51148639587,2020-02-01
52,32,0,0,38527.81448794195,2020-02-02
52,32,1,0,50698.393458379716,2020-02-02
52,32,2,0,29394.948065385986,2020-02-02
52,33,0,0,38786.12381531629,2020-02-03
52,33,1,0,65653.54253574314,2020-02-03
52,33,2,0,50271.12462732973,2020-02-03
52,34,0,0,39021.77914945415,2020-02-04
52,34,1,0,64572.42036037267,2020-02-04
52,34,2,0,35032.199767694765,2020-02-04
52,35,0,0,37067.97529789841,2020-02-05
52,35,1,0,61943.4699461692,2020-02-05
52,35,2,0,35029.03549078917,2020-02-05
52,36,0,0,36894.27264497657,2020-02-06
52,36,1,0,69997.93279037016,2020-02-06
52,36,2,0,43263.505279935125,2020-02-06
52,37,0,0,36508.5298000695,2020-02-07
52,37,1,0,48207.20951749726,2020-02-07
52,37,2,0,28984.056619661787,2020-02-07
52,38,0,0,36541.70950037901,2020-02-08
52,38,1,0,48719.483610338866,2020-02-08
52,38,2,0,28787.909724162695,2020-02-08
52,39,0,0,37552.927969747245,2020-02-09
52,39,1,0,62365.67646587103,2020-02-09
52,39,2,0,30310.571699611646,2020-02-09
52,40,0,0,38023.200263606814,2020-02-10
52,40,1,0,50248.63930261014,2020-02-10
52,40,2,0,46981.154538189825,2020-02-10
52,41,0,0,39011.907758119865,2020-02-11
52,41,1,0,66010.55560336137,2020-02-11
52,41,2,0,35393.15526522831,2020-02-11
52,42,0,0,37981.14475586557,2020-02-12
52,42,1,0,53917.75202218302,2020-02-12
52,42,2,0,56001.76352077056,2020-02-12
52,43,0,0,37578.47455671219,2020-02-13
52,43,1,0,42540.21752682945,2020-02-13
52,43,2,0,45013.613657034766,2020-02-13
52,44,0,0,37752.361292569796,2020-02-14
52,44,1,0,63604.84332762436,2020-02-14
52,44,2,0,31781.209655013572,2020-02-14
52,45,0,0,36958.16161488615,2020-02-15
52,45,1,0,50384.537002817226,2020-02-15
52,45,2,0,30383.7932451001,2020-02-15
52,46,0,0,37287.95148477084,2020-02-16
52,46,1,0,58454.52063470915,2020-02-16
52,46,2,0,19745.0716725121,2020-02-16
52,47,0,0,38523.491264207136,2020-02-17
52,47,1,0,54926.245592346284,2020-02-17
52,47,2,0,30221.291087051934,2020-02-17
52,48,0,0,39009.63043432356,2020-02-18
52,48,1,0,71085.14889723135,2020-02-18
52,48,2,0,40083.155093435584,2020-02-18
52,49,0,0,40187.55731482935,2020-02-19
52,49,1,0,47748.234259131816,2020-02-19
52,49,2,0,32438.850976472728,2020-02-19
